cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
8	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	192151	240000	8.006292e-01	1.598442e-03
13	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	192796	240000	8.033167e-01	1.590295e-03
21	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	192944	240000	8.039333e-01	1.588409e-03
34	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	193394	240000	8.058083e-01	1.582638e-03
55	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	194643	240000	8.110125e-01	1.566321e-03
89	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	194929	240000	8.122042e-01	1.562522e-03
144	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	195647	240000	8.151958e-01	1.552878e-03
233	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	196328	240000	8.180333e-01	1.543590e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	196677	240000	8.194875e-01	1.538775e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	197315	240000	8.221458e-01	1.529878e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	0.010000	1	2	0.002000	197820	240000	8.242500e-01	1.522746e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	7490	250000	2.996000e-02	6.682697e-04
2	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	2631	270000	9.744444e-03	3.705326e-04
3	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	3768	260000	1.449231e-02	4.593759e-04
5	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	5037	250000	2.014800e-02	5.507852e-04
8	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	6757	250000	2.702800e-02	6.356868e-04
13	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	8874	250000	3.549600e-02	7.253169e-04
21	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	10736	240000	4.473333e-02	8.270436e-04
34	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	14027	240000	5.844583e-02	9.385337e-04
55	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	18061	240000	7.525417e-02	1.055424e-03
89	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	21877	240000	9.115417e-02	1.151553e-03
144	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	26216	240000	1.092333e-01	1.247987e-03
233	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	31240	240000	1.301667e-01	1.346227e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	36202	240000	1.508417e-01	1.431876e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	41907	240000	1.746125e-01	1.518858e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	0	1	0.000500	45810	240000	1.908750e-01	1.572290e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	180059	240000	7.502458e-01	1.731843e-03
2	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	177113	240000	7.379708e-01	1.759320e-03
3	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	177964	240000	7.415167e-01	1.751569e-03
5	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	178609	240000	7.442042e-01	1.745594e-03
8	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	179982	240000	7.499250e-01	1.732585e-03
13	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	181363	240000	7.556792e-01	1.719093e-03
21	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	183037	240000	7.626542e-01	1.702178e-03
34	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	184543	240000	7.689292e-01	1.686422e-03
55	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	186856	240000	7.785667e-01	1.661192e-03
89	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	189961	240000	7.915042e-01	1.625271e-03
144	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	192880	240000	8.036667e-01	1.589225e-03
233	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	196146	240000	8.172750e-01	1.546086e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	200501	240000	8.354208e-01	1.483510e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	203558	240000	8.481583e-01	1.435768e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	0.100000	1	2	0.002000	205658	240000	8.569083e-01	1.400957e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	9345	250000	3.738000e-02	7.435893e-04
2	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	481	1390000	3.460432e-04	3.091994e-05
3	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	573	970000	5.907216e-04	4.835410e-05
5	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	693	570000	1.215789e-03	9.046564e-05
8	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	939	390000	2.407692e-03	1.538157e-04
13	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	1457	320000	4.553125e-03	2.332625e-04
21	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	2715	280000	9.696429e-03	3.629670e-04
34	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	4433	260000	1.705000e-02	4.976194e-04
55	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	7806	250000	3.122400e-02	6.817765e-04
89	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	12726	240000	5.302500e-02	8.965201e-04
144	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	19347	240000	8.061250e-02	1.089183e-03
233	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	29563	240000	1.231792e-01	1.314845e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	41494	240000	1.728917e-01	1.512929e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	54671	240000	2.277958e-01	1.677990e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	0	1	0.000500	69808	240000	2.908667e-01	1.817027e-03
1	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	78485	240000	3.270208e-01	1.876891e-03
2	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	18408	240000	7.670000e-02	1.064681e-03
3	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	21211	240000	8.837917e-02	1.135619e-03
5	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	26540	240000	1.105833e-01	1.254723e-03
8	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	32926	240000	1.371917e-01	1.376485e-03
13	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	41692	240000	1.737167e-01	1.515778e-03
21	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	53844	240000	2.243500e-01	1.668962e-03
34	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	68823	240000	2.867625e-01	1.809376e-03
55	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	87285	240000	3.636875e-01	1.924642e-03
89	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	109186	240000	4.549417e-01	1.992277e-03
144	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	133019	240000	5.542458e-01	1.988609e-03
233	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	157088	240000	6.545333e-01	1.902477e-03
377	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	178713	240000	7.446375e-01	1.744622e-03
610	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	195768	240000	8.157000e-01	1.551238e-03
987	1000	(1.000000,0.500000,0.500000)	0.500000	0.500000	1	2	0.002000	208286	240000	8.678583e-01	1.354861e-03
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	483	990000	4.878788e-04	4.349992e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	510	1010000	5.049505e-04	4.381372e-05
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	491	1040000	4.721154e-04	4.175043e-05
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	538	990000	5.434343e-04	4.590859e-05
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	487	1000000	4.870000e-04	4.324290e-05
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	538	1070000	5.028037e-04	4.247704e-05
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	495	990000	5.000000e-04	4.403671e-05
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	505	950000	5.315789e-04	4.635138e-05
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	501	1090000	4.596330e-04	4.023913e-05
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	513	1080000	4.750000e-04	4.109489e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	501	1100000	4.554545e-04	3.987341e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	515	1050000	4.904762e-04	4.235102e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	489	1080000	4.527778e-04	4.012254e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	493	1020000	4.833333e-04	4.265544e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	0	1	0.000500	523	920000	5.684783e-04	4.870747e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	754	480000	1.570833e-03	1.120364e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	747	500000	1.494000e-03	1.070586e-04
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	740	490000	1.510204e-03	1.087296e-04
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	778	490000	1.587755e-03	1.114820e-04
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	686	490000	1.400000e-03	1.046930e-04
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	748	520000	1.438462e-03	1.030127e-04
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	713	510000	1.398039e-03	1.025479e-04
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	740	490000	1.510204e-03	1.087296e-04
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	744	470000	1.582979e-03	1.136582e-04
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	748	510000	1.466667e-03	1.050311e-04
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	751	470000	1.597872e-03	1.141908e-04
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	716	500000	1.432000e-03	1.048169e-04
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	739	480000	1.539583e-03	1.109181e-04
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	733	500000	1.466000e-03	1.060522e-04
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.000000	1	2	0.002000	721	500000	1.442000e-03	1.051817e-04
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	509	1060000	4.801887e-04	4.170660e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	461	1170000	3.940171e-04	3.596128e-05
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	446	1390000	3.208633e-04	2.977413e-05
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	474	1450000	3.268966e-04	2.942431e-05
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	467	1310000	3.564885e-04	3.232703e-05
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	473	1380000	3.427536e-04	3.088397e-05
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	469	1280000	3.664062e-04	3.315530e-05
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	468	1170000	4.000000e-04	3.623316e-05
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	456	1260000	3.619048e-04	3.321157e-05
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	467	1240000	3.766129e-04	3.415160e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	463	1300000	3.561538e-04	3.243589e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	479	1270000	3.771654e-04	3.377055e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	513	1200000	4.275000e-04	3.698628e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	477	1290000	3.697674e-04	3.317762e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	0	1	0.000500	481	1330000	3.616541e-04	3.231457e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	738	490000	1.506122e-03	1.085828e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	651	570000	1.142105e-03	8.768465e-05
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	641	620000	1.033871e-03	7.999609e-05
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	650	560000	1.160714e-03	8.918104e-05
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	657	580000	1.132759e-03	8.656945e-05
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	659	550000	1.198182e-03	9.142727e-05
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	676	550000	1.229091e-03	9.259759e-05
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	660	560000	1.178571e-03	8.986363e-05
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	665	590000	1.127119e-03	8.561897e-05
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	643	520000	1.236538e-03	9.551895e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	652	540000	1.207407e-03	9.262405e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	677	560000	1.208929e-03	9.101222e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	707	580000	1.218966e-03	8.979930e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	700	530000	1.320755e-03	9.777824e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.001000	1	2	0.002000	689	540000	1.275926e-03	9.521266e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	490	1410000	3.475177e-04	3.076518e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	407	14320000	2.842179e-05	2.761240e-06
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	389	25800000	1.507752e-05	1.498331e-06
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	398	13300000	2.992481e-05	2.939947e-06
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	401	7970000	5.031368e-05	4.924464e-06
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	411	4620000	8.896104e-05	8.600341e-06
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	417	2380000	1.752101e-04	1.681547e-05
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	453	2380000	1.903361e-04	1.752616e-05
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	443	2240000	1.977679e-04	1.841480e-05
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	452	1990000	2.271357e-04	2.093741e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	439	1800000	2.438889e-04	2.281197e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	445	1750000	2.542857e-04	2.362342e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	451	1700000	2.652941e-04	2.448149e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	466	1680000	2.773810e-04	2.518138e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	0	1	0.000500	463	1660000	2.789157e-04	2.540258e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	715	500000	1.430000e-03	1.047438e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	411	3420000	1.201754e-04	1.161782e-05
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	398	4840000	8.223140e-05	8.078568e-06
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	415	3260000	1.273006e-04	1.224715e-05
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	436	1980000	2.202020e-04	2.066742e-05
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	482	1200000	4.016667e-04	3.585181e-05
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	530	870000	6.091954e-04	5.184924e-05
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	586	760000	7.710526e-04	6.240563e-05
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	572	720000	7.944444e-04	6.508022e-05
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	589	620000	9.500000e-04	7.668592e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	603	640000	9.421875e-04	7.516749e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	616	620000	9.935484e-04	7.842218e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	628	660000	9.515152e-04	7.438498e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	600	600000	1.000000e-03	7.997665e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.010000	1	2	0.002000	634	570000	1.112281e-03	8.653348e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	495	1260000	3.928571e-04	3.460213e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	7	100230000	6.983937e-08	5.173773e-08
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	197	100230000	1.965479e-06	2.744676e-07
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	393	34250000	1.147445e-05	1.134460e-06
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	397	9020000	4.401330e-05	4.329475e-06
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	412	4800000	8.583333e-05	8.287906e-06
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	407	2870000	1.418118e-04	1.377655e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	446	2100000	2.123810e-04	1.970870e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	445	2070000	2.149758e-04	1.997188e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	0	1	0.000500	430	1770000	2.429379e-04	2.295960e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	700	510000	1.372549e-03	1.016101e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	4	100230000	3.990821e-08	3.911005e-08
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	76	100230000	7.582560e-07	1.704767e-07
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	388	35650000	1.088359e-05	1.082954e-06
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	398	5470000	7.276051e-05	7.148164e-06
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	429	2450000	1.751020e-04	1.656840e-05
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	483	1260000	3.833333e-04	3.418030e-05
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	514	950000	5.410526e-04	4.676237e-05
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	579	710000	8.154930e-04	6.639874e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	590	700000	8.428571e-04	6.798310e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.100000	1	2	0.002000	615	640000	9.609375e-04	7.591103e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	462	1350000	3.422222e-04	3.120103e-05
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	72	100230000	7.183478e-07	1.659298e-07
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	387	53620000	7.217456e-06	7.190899e-07
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	393	13230000	2.970522e-05	2.936879e-06
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	406	4340000	9.354839e-05	9.099322e-06
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	0	1	0.000500	423	2640000	1.602273e-04	1.526819e-05
1	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	757	510000	1.484314e-03	1.056602e-04
2	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
3	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
5	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
8	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
13	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
21	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
34	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
55	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	0	100230000	0.000000e+00	0.000000e+00
89	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	3	100230000	2.993116e-08	3.387029e-08
144	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	390	92330000	4.223979e-06	4.192225e-07
233	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	392	7910000	4.955752e-05	4.905823e-06
377	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	426	2150000	1.981395e-04	1.881392e-05
610	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	496	1050000	4.723810e-04	4.156282e-05
987	1000	(0.999000,1.000000,1.000000)	0.001000	0.500000	1	2	0.002000	559	800000	6.987500e-04	5.790555e-05
1	1000	(0.990000,1.000000,1.000000)	0.010000	0.000000	0	1	0.000500	509	930000	5.473118e-04	4.753496e-05
